temperature_c,rainfall_mm,humidity_percent,solar_radiation_w_m2,soil_nutrients_index,soil_moisture_percent,soil_ph,organic_matter_percent,electrical_conductivity_ds_m,soil_type,area_type,crop_yield_ton_per_hectare
20.51,412.73,57.41,287.46,61.73,28.77,7.87,3.54,0.98,peat,inland,1.06
33.55,279.35,33.4,273.55,44.68,46.45,6.88,2.19,1.74,peat,arid,1.77
25.01,2374.46,75.46,229.78,61.76,69.59,5.26,4.47,0.98,sandy,coastal,2.8
23.39,2186.79,76.51,228.52,54.4,40.98,6.0,0.75,0.24,loam,riverine,2.7
39.55,245.2,25.59,283.16,40.51,74.95,6.48,3.88,0.57,peat,arid,1.91
27.03,1408.88,80.79,170.72,96.73,24.9,5.82,2.91,2.52,clay,riverine,2.06
25.67,1496.09,91.88,176.5,48.91,40.01,5.42,3.16,1.38,peat,riverine,3.1
24.09,1019.72,82.66,239.83,73.87,34.59,7.08,2.42,1.76,loam,riverine,2.44
31.58,1462.13,79.74,241.07,59.16,36.91,6.03,4.57,1.62,peat,tropical,1.84
31.77,1906.59,73.44,248.46,44.44,29.75,7.33,1.65,1.84,clay,coastal,2.41
31.61,1810.67,99.31,179.58,45.64,71.59,5.4,3.44,2.17,peat,coastal,2.59
30.79,2026.89,58.53,199.13,30.83,55.49,7.12,3.58,0.72,chalk,coastal,1.24
33.5,2363.74,74.08,188.45,89.71,33.49,7.71,3.93,1.44,peat,tropical,2.95
31.43,1744.34,80.02,214.26,28.57,42.81,6.14,4.2,1.19,silt,coastal,2.72
28.99,701.19,56.16,178.88,67.8,26.39,7.32,3.38,0.94,chalk,inland,1.81
29.12,1755.15,81.68,192.89,53.48,35.33,7.04,4.83,1.01,sandy,coastal,1.76
37.15,119.71,43.7,235.37,70.78,42.88,7.86,2.72,0.66,clay,arid,1.52
27.52,910.09,52.12,208.87,78.51,35.69,6.65,2.88,1.68,silt,inland,2.51
20.97,952.85,85.61,207.91,48.18,20.67,6.4,2.22,2.11,clay,hilly,1.05
29.65,2121.15,90.86,223.72,60.96,56.08,5.41,2.86,0.62,clay,coastal,2.83
12.58,1647.29,75.23,151.89,99.04,39.71,6.11,2.04,1.55,peat,hilly,2.57
18.02,1195.05,66.93,188.77,55.21,23.3,5.78,1.98,0.88,chalk,hilly,1.39
28.72,1438.61,88.41,185.87,56.18,37.47,8.08,1.81,1.4,clay,tropical,2.0
27.97,277.21,60.06,284.07,78.4,29.07,6.31,3.96,0.35,sandy,arid,1.33
29.62,1507.19,80.3,240.05,64.73,49.35,5.18,4.26,1.42,chalk,riverine,2.16
36.8,335.45,44.3,296.67,77.18,36.41,6.35,3.06,0.81,loam,arid,1.47
20.69,1583.78,71.28,147.57,106.19,35.38,5.87,0.78,1.28,loam,hilly,2.52
27.94,525.87,86.32,239.56,39.42,22.0,5.19,2.87,0.93,loam,tropical,1.15
28.1,918.76,59.16,273.28,10.0,30.49,6.34,3.09,1.55,sandy,inland,1.2
31.62,1620.42,66.75,199.15,91.5,36.32,6.98,2.12,1.41,chalk,coastal,2.65
24.59,1370.17,82.36,202.28,78.14,29.08,6.88,5.48,1.04,sandy,riverine,2.52
20.72,855.92,61.88,209.83,42.58,17.26,6.14,3.71,1.19,silt,inland,1.92
23.65,1495.13,57.34,207.35,31.47,48.21,5.96,4.45,0.1,chalk,coastal,2.24
21.63,1872.01,60.21,193.71,53.88,27.12,5.71,3.67,0.1,sandy,hilly,2.57
38.63,2103.22,76.14,236.54,80.15,30.18,6.1,4.02,0.61,peat,tropical,2.84
35.24,2106.17,96.26,292.43,60.75,30.94,5.82,3.13,1.51,clay,tropical,2.43
24.14,2279.87,83.58,234.49,25.08,29.11,7.11,2.68,1.13,clay,riverine,1.91
25.7,1816.96,74.77,235.34,45.01,14.73,6.95,5.28,0.72,silt,riverine,0.69
29.38,119.19,35.99,278.51,46.69,47.12,7.43,3.02,0.78,silt,arid,2.02
25.45,1955.69,74.33,230.25,92.05,36.75,7.35,4.16,2.04,loam,riverine,3.26
36.1,192.7,28.15,255.27,112.4,15.74,6.38,4.16,0.63,loam,arid,2.68
24.73,783.38,55.28,233.37,55.31,41.91,5.37,3.9,0.46,silt,inland,1.91
28.11,1871.75,76.82,270.38,54.97,38.03,5.55,4.26,1.33,clay,riverine,2.61
30.54,190.13,21.66,293.96,69.15,24.02,6.61,2.85,0.45,loam,arid,1.63
26.02,1844.24,71.3,227.19,60.28,29.09,7.46,4.6,1.15,clay,coastal,2.24
34.41,1691.83,75.38,218.36,52.76,20.42,6.7,4.38,1.29,sandy,tropical,2.5
29.65,1782.15,88.31,208.84,62.84,20.57,5.83,3.69,1.68,silt,tropical,2.36
29.75,1540.33,60.09,280.07,86.53,50.51,6.44,3.56,1.36,loam,hilly,2.86
21.35,2337.66,47.75,232.86,67.04,5.0,6.18,0.5,0.6,sandy,hilly,2.33
25.76,2106.79,82.2,198.02,68.61,32.64,7.28,4.13,0.86,clay,riverine,1.99
27.2,1392.76,70.6,224.02,71.78,20.73,5.98,3.64,1.22,sandy,riverine,2.15
20.9,1091.21,50.26,221.73,52.56,29.53,6.66,4.21,0.88,peat,inland,1.04
19.47,1074.26,69.71,147.86,73.18,37.43,6.82,4.36,1.7,sandy,hilly,1.81
27.61,2044.89,64.35,193.88,62.36,23.12,7.51,6.03,2.53,clay,coastal,1.95
32.32,413.18,52.79,300.16,37.28,17.67,7.4,2.99,0.1,sandy,arid,0.83
31.99,32.61,31.33,341.95,84.75,45.81,6.4,5.43,1.01,silt,arid,2.12
25.37,786.91,61.77,323.2,69.29,21.93,7.2,4.17,1.55,chalk,inland,2.1
21.23,504.15,11.1,318.37,67.68,33.1,7.7,4.5,0.68,silt,arid,2.16
26.61,1734.09,82.67,185.65,47.38,22.15,6.19,2.56,0.31,sandy,tropical,1.3
31.62,84.33,27.98,281.68,53.46,42.99,5.98,4.76,0.86,sandy,arid,1.49
18.0,1501.11,61.92,179.94,41.52,33.52,5.61,1.65,2.27,clay,hilly,1.99
34.17,2889.31,73.2,247.53,88.27,32.22,6.63,3.89,2.13,loam,tropical,3.07
23.56,1661.7,74.88,202.34,55.6,25.43,7.5,5.29,2.04,peat,hilly,1.92
16.6,1336.39,78.07,136.01,61.77,53.44,6.31,4.92,0.1,chalk,hilly,2.87
26.41,542.76,84.64,214.18,46.46,26.67,7.8,3.93,1.11,chalk,inland,1.39
19.31,1358.83,58.59,194.76,62.31,22.82,7.47,3.2,1.06,clay,inland,1.64
36.87,2351.18,67.68,193.67,70.34,46.8,6.23,4.97,0.94,loam,tropical,2.63
37.89,96.98,43.44,238.77,45.91,52.89,7.28,2.23,2.15,sandy,arid,2.03
26.54,1738.68,71.01,238.84,57.89,47.77,5.89,5.71,1.47,loam,riverine,1.83
27.73,2001.63,76.06,175.0,55.44,40.65,7.35,3.46,1.77,peat,riverine,2.66
28.22,1118.94,78.74,205.42,47.04,48.36,6.71,2.17,0.95,chalk,coastal,1.88
31.03,319.05,34.63,284.92,64.84,8.84,6.24,4.29,0.75,peat,arid,1.51
32.66,2025.37,81.74,322.58,92.71,30.16,6.75,3.44,0.66,loam,tropical,2.46
30.96,1624.91,85.31,238.83,81.93,47.04,6.39,2.63,1.39,loam,coastal,2.46
13.44,1380.83,51.32,150.17,79.86,47.03,6.85,1.23,0.53,chalk,hilly,1.98
15.55,1580.31,75.81,186.8,53.35,28.01,6.09,4.51,0.56,sandy,hilly,1.21
29.48,1363.65,79.42,194.34,64.9,34.44,7.2,2.0,1.36,loam,coastal,2.46
18.52,1222.54,54.55,234.94,44.45,47.17,5.62,2.31,0.78,sandy,hilly,2.16
32.98,377.45,10.0,312.14,23.26,50.33,6.41,5.07,2.13,loam,arid,1.87
21.83,1071.57,63.22,298.97,74.7,59.56,6.56,2.99,0.47,clay,inland,2.17
25.62,1320.41,71.56,209.43,59.16,34.33,7.54,3.06,1.52,clay,riverine,2.09
33.46,240.43,32.95,293.01,31.81,39.6,7.68,1.69,1.94,chalk,arid,1.09
23.97,1456.07,61.28,207.46,118.01,21.27,7.12,2.29,1.84,loam,hilly,3.16
26.02,1087.77,69.58,194.68,36.82,42.05,6.18,4.25,1.64,silt,inland,1.25
29.41,313.08,22.37,317.76,73.87,9.94,5.87,5.12,0.61,chalk,arid,1.65
27.11,1796.05,78.68,252.67,65.9,37.89,8.35,4.32,1.94,sandy,riverine,2.95
22.77,1445.43,83.82,227.19,77.17,22.78,6.66,3.18,0.93,peat,hilly,2.42
32.25,312.32,37.34,320.38,90.48,36.27,5.32,1.71,1.91,loam,arid,1.73
18.8,1076.52,69.86,172.93,88.71,52.69,5.83,3.16,1.04,silt,hilly,2.3
27.41,1916.77,90.23,211.57,39.96,32.4,7.34,5.15,1.14,clay,tropical,2.37
30.56,2537.14,76.1,233.2,68.43,27.0,4.88,4.84,1.04,chalk,coastal,2.57
23.83,2017.25,77.08,178.13,80.81,10.06,5.35,4.22,0.74,silt,hilly,2.35
22.74,1449.19,84.32,181.34,56.1,45.49,7.03,3.07,1.26,sandy,riverine,1.8
33.63,220.42,23.62,290.72,39.74,33.05,7.17,1.46,1.0,chalk,arid,1.83
29.75,1688.96,77.66,190.23,59.38,33.46,6.29,4.06,1.11,loam,riverine,1.73
10.83,1463.73,63.32,246.21,50.08,40.41,7.12,2.07,1.22,peat,hilly,1.83
15.41,1340.58,69.19,186.19,67.3,44.28,6.62,2.29,1.92,peat,hilly,1.76
28.14,1997.18,82.55,224.97,37.52,46.57,6.57,2.93,0.92,sandy,riverine,1.56
37.1,160.36,33.32,310.76,49.11,30.07,7.06,2.81,1.73,sandy,arid,1.07
36.42,119.34,35.9,337.11,19.71,41.16,6.79,4.32,1.6,loam,arid,0.8
18.98,582.23,68.64,250.83,67.31,31.3,7.5,2.78,0.73,silt,inland,1.42
24.3,1154.53,82.13,203.71,66.24,54.23,5.92,2.71,0.18,clay,riverine,2.1
25.58,1795.31,60.35,161.96,39.78,40.82,5.63,4.26,0.1,sandy,riverine,1.71
12.62,1553.55,69.09,142.27,77.31,44.85,5.69,2.74,0.73,clay,hilly,2.18
26.76,2387.98,70.68,272.21,41.48,18.2,6.05,2.41,1.99,sandy,tropical,2.16
24.48,2393.07,58.09,253.15,58.86,35.02,5.57,2.89,1.08,peat,coastal,3.27
25.3,1148.78,84.62,231.87,73.71,9.17,6.56,0.99,0.55,silt,riverine,1.34
20.49,2236.54,67.24,225.36,65.11,47.37,6.21,2.53,0.99,peat,hilly,2.57
33.39,226.57,44.93,258.87,57.7,17.23,6.16,5.23,1.41,clay,arid,2.14
20.66,1023.31,53.12,268.25,40.75,27.89,5.97,1.26,1.57,loam,inland,2.11
14.79,1616.57,73.05,229.13,55.01,33.99,5.52,4.59,1.7,peat,hilly,1.71
35.28,2321.9,74.49,185.81,52.05,40.59,7.81,2.69,1.08,clay,tropical,1.84
40.02,68.66,10.0,294.67,58.64,9.95,5.81,5.06,0.1,silt,arid,1.17
34.43,265.5,85.01,245.1,40.46,31.49,7.05,3.86,1.93,clay,tropical,1.48
36.63,1464.49,67.64,198.99,71.23,39.99,6.07,4.19,2.03,sandy,tropical,3.09
23.27,1946.94,80.39,208.72,50.26,58.25,7.59,3.29,0.42,clay,riverine,1.77
28.43,1295.23,82.94,193.67,56.32,40.92,6.15,2.98,1.29,silt,coastal,2.26
24.57,2274.36,94.96,231.77,57.42,56.4,6.59,4.69,1.07,silt,coastal,2.3
24.45,1666.7,69.44,193.78,99.43,50.29,6.59,5.36,2.18,silt,riverine,3.39
14.47,1095.99,71.15,216.59,90.43,39.03,6.27,2.68,0.95,chalk,hilly,2.63
24.99,2443.54,87.26,195.11,82.18,50.93,7.36,1.59,1.13,chalk,coastal,2.83
24.31,1624.25,80.88,238.34,96.22,26.79,5.77,4.0,1.54,peat,hilly,3.4
28.03,1491.71,55.58,265.1,55.89,33.08,5.86,0.67,0.51,chalk,hilly,1.86
31.25,1685.39,80.23,238.44,64.33,24.55,7.36,2.91,2.06,clay,riverine,1.44
33.45,332.07,27.23,332.98,38.01,16.52,8.07,3.0,2.27,silt,arid,1.07
37.82,282.99,39.79,251.19,74.59,18.42,7.54,5.76,0.69,peat,arid,1.77
21.49,903.84,65.32,293.75,49.3,45.0,7.7,2.87,1.03,chalk,inland,1.7
30.43,2785.69,75.83,275.65,42.11,35.94,7.28,2.54,1.98,clay,coastal,2.47
31.66,2145.52,70.67,209.5,78.47,33.13,5.49,3.37,1.01,sandy,riverine,3.15
21.3,603.15,46.61,273.32,27.28,21.97,5.52,2.3,2.08,chalk,inland,0.62
25.35,1285.62,88.75,209.99,79.76,11.41,5.55,1.93,2.45,clay,riverine,1.67
30.35,1519.2,76.32,232.62,85.65,48.79,8.02,4.31,1.61,clay,tropical,2.35
13.91,1326.89,66.18,217.35,54.75,43.7,6.06,2.76,1.73,chalk,hilly,2.19
23.62,2005.77,74.43,222.38,101.28,41.21,7.66,6.18,2.29,chalk,hilly,3.13
38.54,255.58,31.76,276.32,45.94,50.92,5.84,3.96,0.47,loam,arid,0.82
30.55,2178.32,95.64,213.03,67.37,27.39,6.99,3.45,0.8,loam,tropical,2.41
17.1,1935.27,80.47,198.99,68.27,45.98,5.88,4.69,0.56,sandy,hilly,2.93
15.38,1040.77,70.25,183.38,40.84,37.04,7.12,4.11,0.53,loam,hilly,0.73
34.21,1694.91,81.0,209.17,48.2,36.01,8.39,5.28,0.1,silt,tropical,2.33
33.49,1541.46,87.62,200.76,64.04,32.1,6.06,4.4,1.87,silt,tropical,1.65
16.35,2063.99,75.57,176.6,63.53,33.99,6.63,4.85,1.59,loam,hilly,3.05
28.35,2573.18,85.93,205.67,52.62,12.62,6.17,2.55,0.84,silt,tropical,2.22
25.69,2397.93,72.63,218.6,99.16,42.4,7.33,5.0,1.69,silt,coastal,2.72
22.02,2498.33,89.77,210.1,74.06,52.49,5.13,4.54,0.65,clay,tropical,3.52
32.5,470.63,51.54,264.03,59.78,43.67,7.49,4.19,0.88,sandy,inland,1.85
25.66,1119.78,44.24,229.69,95.16,26.12,7.38,3.03,1.63,sandy,inland,1.48
17.76,1075.11,75.74,206.84,40.94,19.3,6.3,4.56,1.02,clay,hilly,0.98
13.44,1260.28,73.76,166.79,48.52,32.21,6.57,2.56,2.01,chalk,hilly,1.71
29.95,221.4,25.14,295.17,10.0,11.62,6.8,2.03,1.81,loam,arid,0.5
30.67,922.6,80.23,196.83,39.68,36.96,7.53,4.39,0.83,silt,tropical,0.91
22.18,708.0,69.41,278.84,60.97,38.6,6.67,1.63,1.2,silt,inland,1.67
32.63,385.49,42.58,330.07,41.15,24.12,6.92,3.77,0.48,silt,arid,0.86
25.46,1936.32,76.06,182.73,10.0,37.68,7.89,3.15,1.36,clay,hilly,1.1
24.01,1637.06,77.88,216.5,63.58,41.95,7.21,3.59,2.22,peat,riverine,2.63
20.43,1753.45,92.41,279.65,65.02,32.18,6.29,3.86,2.37,sandy,riverine,2.15
34.51,2035.49,74.39,187.59,72.16,59.41,5.88,4.52,1.97,silt,coastal,2.84
28.88,2204.04,75.97,236.2,54.75,23.5,5.61,5.03,2.46,chalk,tropical,2.29
28.78,189.51,18.41,306.32,49.76,35.02,6.85,3.11,1.21,silt,arid,1.73
26.06,1872.63,65.86,248.55,55.04,16.16,6.6,2.65,0.78,silt,coastal,1.4
25.58,2098.8,71.25,182.05,69.49,22.34,6.16,4.41,1.56,peat,riverine,2.32
18.08,1365.49,70.22,184.9,62.33,37.07,6.69,4.28,1.71,sandy,hilly,2.19
26.18,743.87,69.59,320.55,61.37,49.83,7.38,3.66,0.83,sandy,inland,2.17
41.14,233.02,39.38,259.17,99.21,25.57,6.48,2.02,1.59,sandy,arid,2.36
34.85,104.2,37.32,275.37,37.11,30.43,6.52,5.45,0.38,peat,arid,1.56
21.38,1174.83,69.72,166.9,74.85,40.42,6.52,3.42,0.65,chalk,hilly,1.93
16.44,1383.65,80.07,228.08,79.45,43.33,5.51,4.64,1.92,loam,hilly,1.8
21.84,705.32,73.64,221.57,78.97,35.68,7.69,3.03,0.11,chalk,inland,1.23
29.04,1085.6,71.62,238.94,67.4,43.3,4.97,3.34,1.59,sandy,inland,2.07
27.67,676.47,69.09,337.27,58.73,27.77,6.04,1.25,0.52,loam,inland,2.01
25.11,2148.89,79.88,241.71,52.38,18.96,6.58,0.5,1.92,loam,coastal,2.11
30.33,1991.32,76.02,278.81,84.43,5.0,7.55,3.06,0.1,loam,coastal,2.02
21.59,1649.38,73.29,191.57,78.37,35.02,8.05,3.0,1.1,sandy,hilly,1.99
38.2,136.63,42.43,354.71,60.54,44.04,7.72,5.6,0.98,chalk,arid,2.04
26.71,1547.94,65.24,189.39,60.84,31.0,8.5,3.42,1.61,peat,coastal,1.79
15.31,1228.19,80.55,170.66,63.9,39.68,7.18,4.98,1.77,loam,hilly,1.99
29.85,929.74,82.67,112.29,54.49,28.05,5.38,3.71,2.51,sandy,riverine,1.32
28.87,1658.19,67.44,227.82,61.14,35.57,8.14,2.17,1.6,sandy,riverine,2.78
25.56,998.97,70.25,140.84,26.56,23.36,6.99,5.1,0.13,peat,coastal,1.6
23.69,673.91,53.24,236.62,72.19,58.04,5.86,2.59,1.95,peat,inland,1.81
28.4,1229.62,79.13,234.23,16.36,33.74,7.03,2.15,1.47,silt,riverine,1.23
15.33,1467.21,66.93,195.68,19.48,30.37,6.06,2.67,0.43,peat,hilly,1.52
21.54,2048.01,74.85,170.49,51.86,19.1,6.8,2.81,1.04,chalk,riverine,2.36
25.67,798.05,68.39,222.02,66.06,28.51,5.34,1.68,2.12,chalk,inland,1.69
28.62,1395.87,68.78,255.01,71.54,37.42,7.2,5.34,0.98,chalk,tropical,2.68
28.18,1635.08,71.61,215.73,36.76,43.53,6.03,3.68,0.4,peat,riverine,1.33
33.95,195.85,49.63,267.35,77.34,41.91,6.56,3.27,1.14,clay,arid,1.65
23.79,462.91,54.79,316.26,79.54,44.87,6.85,3.57,1.41,loam,inland,1.89
31.52,191.75,41.4,242.91,71.28,39.23,7.07,3.4,2.06,sandy,arid,2.06
14.84,1811.89,76.01,143.72,72.37,38.47,7.1,1.56,2.33,loam,hilly,2.54
36.14,2435.03,78.41,238.18,78.34,34.04,5.85,3.79,1.01,loam,tropical,2.57
34.58,328.64,50.24,323.73,14.72,35.05,5.77,0.52,0.64,chalk,arid,0.5
26.65,1845.34,79.33,207.31,77.25,46.86,7.08,3.01,1.44,sandy,riverine,3.52
24.47,1024.12,57.95,190.84,47.89,26.62,8.03,1.74,0.54,clay,coastal,1.07
26.55,1210.87,68.24,225.92,79.64,18.32,6.14,2.45,2.57,silt,riverine,1.32
29.48,1865.47,79.76,227.85,64.98,46.78,5.01,0.99,1.21,chalk,riverine,2.44
23.81,1160.43,77.41,199.47,33.3,48.46,4.5,3.84,1.0,peat,hilly,1.43
28.4,2078.25,78.46,311.53,79.83,29.13,6.17,3.93,1.09,clay,tropical,2.28
25.39,1956.8,76.23,231.78,80.12,53.24,6.59,4.05,0.62,loam,coastal,2.28
32.57,1387.08,81.99,221.52,93.39,34.57,5.63,3.67,1.2,clay,coastal,2.42
26.57,1542.5,74.1,199.35,41.6,49.92,5.4,2.81,1.26,chalk,riverine,2.21
31.6,3243.01,81.2,321.14,82.36,37.9,6.37,0.6,1.01,chalk,tropical,2.48
28.66,1088.4,58.41,260.89,41.06,47.49,7.08,2.53,1.33,sandy,inland,1.26
31.69,3103.48,94.36,247.96,74.18,46.95,6.65,1.82,0.1,loam,tropical,2.76
27.54,2433.21,98.04,258.6,69.88,26.28,7.66,3.8,1.27,silt,tropical,2.25
28.94,1219.41,97.75,246.1,79.75,45.47,5.85,2.61,1.23,clay,tropical,2.61
37.4,159.57,31.33,271.0,60.24,44.03,5.97,4.07,1.28,chalk,arid,1.31
31.76,183.11,48.28,230.62,83.6,48.13,6.67,3.7,0.63,clay,inland,1.86
21.58,1757.32,59.91,245.35,20.86,29.35,7.31,3.93,1.07,sandy,hilly,1.84
33.55,1934.25,70.36,158.18,80.98,41.31,8.21,4.22,0.92,sandy,coastal,2.79
25.91,2335.22,78.3,250.19,76.09,26.81,7.42,4.81,0.54,silt,riverine,3.31
30.19,97.99,27.27,310.22,42.94,51.44,5.47,2.44,0.45,loam,arid,1.5
22.22,732.89,49.46,189.97,73.51,18.78,4.65,5.56,0.26,peat,inland,1.29
32.0,1475.57,97.27,291.5,34.08,19.62,6.52,2.72,0.23,sandy,tropical,2.41
29.04,2001.3,80.11,201.87,45.12,48.72,6.95,5.68,1.24,silt,riverine,2.71
29.18,1501.49,80.87,189.22,62.97,40.2,5.75,2.91,0.69,sandy,riverine,2.65
33.0,235.35,42.08,313.95,75.35,33.56,6.22,2.86,1.67,silt,arid,0.81
29.6,360.08,25.46,339.26,70.94,41.13,5.16,4.51,0.35,sandy,arid,1.48
28.54,1382.38,76.14,199.94,48.16,43.46,5.57,3.09,2.05,sandy,coastal,1.39
16.8,1797.53,65.14,199.75,54.05,55.16,6.44,2.81,2.45,chalk,hilly,2.64
21.54,992.13,64.98,270.68,70.83,27.76,5.06,2.39,2.28,clay,inland,1.94
24.94,1142.62,78.3,243.37,78.24,27.2,6.01,3.43,0.37,sandy,riverine,2.38
27.49,2204.72,74.82,179.22,83.26,40.9,6.59,2.15,0.88,loam,riverine,3.02
20.42,1224.26,73.22,251.64,69.38,31.19,6.65,2.44,0.3,peat,inland,2.01
25.15,1069.65,70.86,273.17,63.71,43.18,5.21,3.54,1.31,chalk,inland,1.29
28.99,2427.1,92.25,189.0,50.5,19.21,5.6,3.32,1.09,silt,tropical,2.38
33.57,2257.81,79.94,212.14,54.46,49.51,6.26,4.45,1.01,chalk,tropical,2.24
32.65,291.96,34.71,334.58,86.76,34.07,7.16,4.44,1.49,chalk,arid,2.25
25.15,1564.27,67.82,227.84,101.58,32.04,8.1,3.37,1.78,chalk,riverine,3.23
16.64,1815.52,75.56,192.61,60.44,49.21,5.83,2.45,1.15,peat,hilly,2.42
25.82,2219.68,72.17,248.57,65.89,43.01,7.87,4.37,2.08,sandy,coastal,2.05
30.33,2339.0,86.55,190.55,60.95,50.86,6.97,3.16,1.68,clay,riverine,1.79
27.98,2464.39,83.54,215.53,67.21,45.59,7.6,4.93,1.84,loam,coastal,3.33
17.79,1269.91,70.04,148.94,118.63,22.6,7.08,2.83,1.21,peat,hilly,3.31
26.13,493.59,39.38,268.86,62.33,37.81,5.36,1.86,0.39,silt,inland,1.53
23.45,1435.25,50.08,170.17,70.69,34.24,6.73,3.19,0.1,silt,hilly,2.08
27.79,1600.42,82.35,130.06,46.3,15.72,5.85,4.05,1.75,loam,coastal,2.06
28.9,1169.88,67.62,202.63,76.05,9.28,6.94,1.79,0.93,silt,tropical,1.63
21.19,1911.09,76.3,250.1,83.45,28.01,6.33,3.8,0.27,peat,hilly,2.94
35.88,352.65,36.21,378.24,72.03,36.38,5.73,4.15,1.21,clay,arid,2.0
28.49,1683.87,77.71,240.78,55.47,45.45,7.83,4.8,1.82,loam,tropical,2.14
33.81,0.0,24.39,260.95,67.98,40.12,5.27,2.96,0.1,silt,arid,2.28
36.49,250.23,44.48,346.26,47.12,52.34,5.88,4.11,1.15,clay,arid,0.98
19.59,1617.77,74.31,166.57,87.48,50.55,7.66,4.69,1.46,silt,hilly,2.8
33.08,249.04,46.79,298.36,105.23,15.46,7.68,3.71,1.21,silt,arid,2.87
26.71,927.09,78.14,181.67,57.72,48.61,7.18,2.71,1.02,silt,riverine,1.64
23.55,1030.97,53.91,208.56,56.77,43.13,4.55,3.65,0.88,loam,inland,1.74
16.41,1657.51,88.28,156.89,61.29,57.48,6.51,2.75,1.57,clay,hilly,2.41
26.05,1210.49,91.35,214.88,41.84,46.83,7.39,1.71,1.41,loam,coastal,1.26
27.81,1284.01,47.02,282.3,64.4,33.99,4.93,3.03,1.47,clay,inland,1.81
23.22,1372.6,75.45,226.97,56.99,34.66,6.33,0.65,1.3,clay,tropical,2.3
21.45,1395.72,77.44,189.16,52.8,28.16,4.54,4.42,0.86,silt,hilly,1.45
33.18,1776.24,82.8,270.51,75.6,23.21,5.25,4.09,0.87,sandy,coastal,1.32
27.98,1542.74,79.03,262.84,81.23,34.24,7.47,5.59,1.16,clay,coastal,2.49
15.27,1624.56,66.05,207.47,40.24,29.5,6.04,3.02,1.05,loam,hilly,1.78
23.84,774.68,83.83,289.28,51.95,38.46,7.31,3.77,1.91,loam,inland,1.71
25.39,1388.54,76.08,186.14,99.73,21.12,5.26,3.42,0.89,clay,riverine,2.28
27.39,1781.9,76.12,191.29,76.09,22.46,6.56,1.28,0.72,silt,coastal,2.57
19.07,1393.72,75.22,183.29,66.11,27.39,6.33,2.01,0.19,clay,hilly,1.91
14.9,1631.93,74.68,172.74,50.84,54.71,7.12,2.59,1.6,clay,hilly,2.04
29.36,1407.06,85.36,188.79,73.46,48.25,5.89,3.05,1.51,silt,riverine,1.99
28.77,504.09,30.34,278.67,63.51,32.59,8.29,7.12,0.92,silt,arid,1.75
15.58,846.15,71.53,206.91,26.04,29.22,6.8,4.58,1.29,silt,hilly,1.43
24.52,1392.2,72.58,235.81,41.98,39.38,6.83,5.1,1.98,chalk,coastal,1.95
35.0,191.41,37.32,399.68,70.84,27.12,6.45,4.54,1.39,silt,arid,2.13
29.02,1773.79,73.68,168.1,59.97,20.94,5.35,3.34,1.49,chalk,coastal,2.04
24.89,847.44,66.89,254.04,50.79,21.16,6.7,4.34,1.1,sandy,inland,1.11
29.34,1008.96,28.08,196.31,44.91,30.31,7.23,4.06,1.49,peat,inland,1.72
25.56,1580.56,61.65,287.39,56.83,41.79,6.12,4.13,0.97,clay,coastal,1.86
30.06,1955.56,87.62,227.01,87.33,39.45,4.82,3.55,1.71,sandy,tropical,2.6
27.66,1940.75,86.41,270.65,25.1,40.93,7.85,2.73,1.77,loam,tropical,1.8
34.69,2603.38,75.15,202.01,77.02,18.1,6.08,3.42,0.46,loam,tropical,2.75
31.13,1320.27,85.25,219.42,63.66,48.75,7.78,3.29,1.25,chalk,coastal,2.6
19.24,1901.34,70.12,242.37,73.64,52.73,5.39,5.27,1.4,sandy,hilly,2.7
30.89,238.97,48.12,357.64,86.01,29.33,5.66,1.53,0.96,sandy,arid,2.1
13.72,935.16,58.7,145.15,94.14,25.02,6.52,3.18,1.43,clay,hilly,2.19
26.39,918.62,96.59,255.79,53.36,25.69,6.25,5.17,0.6,chalk,riverine,1.79
27.39,2179.6,76.66,214.11,53.98,35.46,6.01,4.26,1.37,loam,coastal,2.5
28.27,966.33,69.43,241.95,52.56,31.98,7.52,1.9,1.38,peat,riverine,2.09
25.73,1774.31,76.52,192.04,10.0,32.03,6.57,2.31,1.52,silt,riverine,1.47
19.74,1701.98,66.83,185.39,57.81,24.07,6.44,2.44,1.67,peat,hilly,1.89
26.35,2127.56,76.3,185.19,61.7,35.35,6.89,5.53,0.7,loam,riverine,2.73
22.23,766.11,67.41,270.74,36.21,58.93,6.05,3.01,2.23,peat,inland,1.55
38.02,117.8,32.0,300.89,76.53,27.26,6.04,4.05,1.3,silt,arid,2.13
33.94,1891.81,67.99,218.23,53.32,45.61,6.94,3.22,1.34,silt,coastal,2.54
25.46,378.71,45.36,316.91,44.7,53.65,7.36,3.4,1.24,chalk,arid,1.41
30.1,1829.85,93.93,256.35,57.3,20.47,8.26,1.52,1.17,silt,tropical,1.6
28.71,2351.29,100.0,274.33,33.92,41.79,6.46,1.49,1.45,silt,tropical,2.37
26.2,1061.44,54.53,312.02,49.94,24.0,6.44,3.73,1.41,sandy,inland,1.52
18.9,977.22,85.48,256.68,55.39,5.0,5.5,0.5,0.7,peat,coastal,1.51
31.49,2109.19,91.54,288.05,21.1,22.68,6.15,3.76,1.27,loam,tropical,1.65
34.57,77.24,12.41,318.89,71.34,33.25,6.47,4.86,1.39,clay,arid,1.43
